user_id,movie_id,rating
659,57,3
472,99,3
351,51,3
30,67,1
351,107,3
133,132,3
10,18,3
169,107,3
177,61,3
156,67,3
538,27,3
153,124,3
90,39,3
437,61,3
513,129,2
229,17,3
387,24,4
78,105,3
274,119,1
228,29,3
485,92,3
179,40,3
424,130,3
198,104,3
33,122,3
167,227,3
313,20,3
584,111,3
419,55,3
365,106,4
181,138,0
271,119,10
372,101,3
34,112,2
109,168,3
160,142,3
512,42,3
90,138,3
453,124,3
221,105,3
417,107,3
80,112,3
477,29,1
108,126,3
444,67,3
116,135,4
299,28,3
450,21,3
315,19,6
71,114,3
583,72,3
568,85,3
165,3,3
598,126,0
414,113,3
446,144,3
322,103,999
334,25,3
267,71,3
548,44,3
562,87,3
178,110,2
280,74,3
24,52,4
363,103,3
310,33,3
558,130,3
162,44,2
485,139,3
305,33,3
587,39,3
259,92,3
183,10,4
140,41,3
541,53,3
402,84,4
118,21,3
328,91,3
185,62,-1
593,13,3
283,129,2
352,28,3
473,109,3
247,102,3
96,42,3
306,70,3
344,125,3
255,43,3
2,64,3
488,72,3
544,49,3
72,95,3
1,65,3
278,143,3
504,19,3
22,15,3
583,96,3
151,134,3
312,4,3
199,128,3
260,28,5
122,142,3
206,136,3
451,30,3
310,32,4
469,88,4
143,108,3
300,27,3
90,204,3
558,52,3
269,41,4
123,64,3
289,3,3
481,107,-1
181,138,3
564,20,2
564,87,3
541,14,3
436,119,3
469,38,3
451,27,4
495,77,3
545,56,3
44,11,3
554,62,3
495,225,3
483,136,3
72,109,3
550,135,3
342,65,3
478,51,3
5,100,3
367,78,0
254,38,3
461,57,3
162,8,3
101,73,3
243,99,3
448,15,3
493,34,3
217,67,3
236,3,999
534,71,3
240,223,4
106,48,3
417,130,4
92,123,3
259,103,5
487,14,3
302,4,2
47,12,3
160,112,3
228,12,3
412,118,3
152,81,3
31,36,2
439,74,2
617,17,3
455,110,3
599,149,4
94,127,3
484,8,3
155,104,2
181,144,3
57,86,3
394,101,3
473,107,3
412,142,3
41,84,4
141,228,3
172,122,3
565,145,3
307,55,3
309,116,3
452,23,3
138,78,3
373,113,3
264,31,3
141,93,3
538,53,5
597,81,3
31,37,3
171,67,3
569,111,3
105,49,3
268,103,2
70,82,3
366,23,3
436,119,3
100,66,3
32,86,3
574,68,3
129,76,4
192,240,3
281,60,3
489,57,4
428,137,3
175,7,2
210,13,4
178,79,3
96,13,3
351,126,3
519,138,3
412,222,3
569,71,5
492,135,3
278,33,3
274,1,2
161,25,3
497,7,3
21,6,4
122,140,3
159,130,3
60,53,5
8,12,2
495,11,3
111,129,2
29,57,3
103,58,3
567,110,3
367,28,3
341,67,3
325,69,3
128,133,3
130,31,3
427,94,3
177,68,2
48,116,3
233,93,3
99,87,2
538,140,3
279,129,3
123,98,3
159,145,3
124,223,3
344,52,4
510,92,3
282,103,3
349,0,3
552,109,3
151,124,2
345,83,3
646,38,3
75,124,3
212,93,3
241,118,3
575,0,3
695,102,4
428,91,3
297,2,3
524,34,2
498,10,3
324,69,3
216,92,3
50,5,3
223,74,2
3,98,3
460,91,3
264,142,3
686,125,3
476,121,999
451,135,2
580,96,3
303,137,3
177,137,3
61,237,2
360,91,1
340,87,3
386,15,2
405,144,2
39,36,3
79,78,3
546,26,3
509,138,3
185,73,3
480,144,3
5,141,3
551,4,2
585,102,3
491,39,5
426,122,3
57,86,3
205,134,3
573,32,3
204,97,3
18,53,3
140,60,2
108,103,3
480,29,3
296,78,3
535,101,3
433,47,3
457,65,3
201,45,3
182,45,3
298,68,3
380,149,3
19,1,3
443,40,3
428,49,3
152,224,3
144,88,3
413,73,3
175,55,3
156,71,3
560,42,3
384,112,3
281,54,3
533,91,3
155,4,6
308,117,999
234,120,3
568,43,3
47,50,3
44,97,3
464,76,3
364,84,3
384,39,3
52,98,3
397,46,4
133,54,3
543,88,3
11,78,3
565,136,2
175,40,3
328,91,3
248,142,3
443,77,3
29,47,3
558,80,3
71,100,3
294,81,3
26,68,3
265,80,3
400,122,3
525,80,3
73,3,3
571,134,3
453,4,3
116,95,3
374,54,3
607,132,3
173,65,3
290,142,3
271,64,3
67,69,3
157,28,3
565,148,3
477,23,3
39,72,3
447,133,3
163,76,3
578,27,3
532,43,3
617,56,3
328,130,3
446,52,3
245,58,3
135,101,4
96,139,5
496,124,3
38,114,3
19,130,3
395,68,2
13,6,3
382,117,10
46,19,3
326,59,3
96,123,3
476,40,3
140,83,4
558,139,3
394,79,4
432,149,3
500,105,3
566,52,10
129,69,3
539,3,3
485,36,4
169,128,2
159,53,3
243,30,3
113,66,3
303,116,3
114,85,3
557,146,3
101,129,3
84,137,3
596,87,3
575,83,3
175,109,4
162,45,3
13,56,3
112,75,3
346,113,5
397,109,3
278,91,3
225,79,3
260,72,3
662,93,3
692,74,3
179,140,3
192,140,3
82,9,3
571,139,3
374,242,4
551,1,3
313,165,3
105,28,3
520,141,3
139,11,3
164,245,3
146,108,3
211,10,3
90,79,3
561,145,3
350,27,0
396,134,3
508,41,3
485,124,3
327,19,3
441,134,3
233,41,3
394,79,3
3,23,3
457,75,3
37,107,3
457,2,3
196,111,4
114,16,4
634,127,3
555,62,2
449,29,3
38,82,3
537,23,3
446,34,3
172,179,2
410,140,3
240,29,3
56,5,3
72,1,4
36,31,3
310,135,2
216,62,3
50,30,3
425,55,3
136,52,4
49,83,3
191,224,3
204,58,3
72,146,3
476,97,4
577,92,3
389,134,3
466,28,3
266,44,2
217,86,3
377,3,3
271,91,3
86,42,3
181,11,3
131,97,3
500,100,3
318,118,3
624,60,4
406,143,4
305,98,3
218,150,3
197,119,3
145,134,3
287,10,3
166,118,3
150,141,3
312,243,3
70,77,3
459,10,2
328,37,3
62,29,3
255,49,3
459,60,3
592,135,3
407,68,4
351,42,3
667,63,3
68,142,3
452,16,3
599,18,3
36,149,3
446,23,3
11,4,3
479,106,3
502,131,3
105,38,3
403,6,1
26,33,3
274,128,2
232,3,3
433,125,4
27,8,3
209,149,3
48,41,3
219,114,3
214,70,3
30,136,3
652,112,3
454,34,3
322,10,3
120,15,3
427,10,3
225,97,3
204,13,999
553,14,3
463,107,3
81,66,4
455,71,3
41,2,5
435,89,3
35,27,10
227,133,3
343,33,3
254,31,3
329,111,3
111,138,2
553,36,3
246,98,3
349,116,999
273,102,3
220,21,3
30,111,3
571,33,3
312,137,3
573,135,3
408,20,1
589,30,3
483,53,3
127,147,3
28,85,3
382,94,3
274,52,4
549,37,4
399,11,3
605,48,3
406,51,3
295,116,3
558,18,3
27,7,3
182,96,3
230,3,3
663,18,3
131,124,3
273,77,3
227,53,1
445,141,3
56,29,999
310,55,3
602,76,3
125,42,999
143,100,3
240,92,3
132,26,3
162,71,3
521,1,4
77,46,3
342,54,3
115,81,3
177,21,3
36,107,3
404,15,3
356,113,3
274,125,3
341,78,3
371,25,3
588,21,3
109,55,3
68,19,3
210,18,3
222,9,3
593,83,3
558,80,3
258,76,3
299,115,3
107,57,4
174,144,3
212,118,4
301,132,3
18,77,3
169,23,3
131,35,4
599,74,3
636,51,4
546,92,3
12,82,3
258,102,2
289,53,3
453,44,3
117,1,3
188,122,10
50,28,3
420,188,3
520,35,3
394,75,3
227,118,2
71,99,3
392,82,3
102,5,3
526,44,4
218,32,3
27,122,3
543,78,3
384,121,3
212,117,2
615,3,3
580,30,3
54,41,3
38,144,3
347,140,3
318,70,3
82,61,2
134,25,3
280,65,3
247,16,4
142,86,3
133,64,5
572,32,3
601,49,3
558,195,3
232,114,3
115,49,999
182,13,0
566,86,3
126,2,3
319,95,3
55,33,3
530,32,3
104,123,6
157,88,1
24,91,3
194,27,3
38,140,4
226,25,3
171,14,3
65,61,2
651,46,3
650,92,3
328,35,3
184,89,3
646,55,3
28,139,3
220,110,3
16,118,3
507,39,3
182,132,3
350,133,3
214,124,3
554,69,3
484,112,4
188,75,3
297,31,3
515,33,3
376,49,3
200,36,3
245,138,3
572,100,3
117,24,3
339,81,3
316,85,3
114,111,3
552,23,3
106,137,3
525,125,3
505,134,3
459,130,10
348,33,2
375,142,3
225,13,3
434,57,10
169,126,5
384,110,3
335,211,3
340,46,3
61,67,3
542,57,3
558,27,4
140,54,6
112,119,3
506,60,5
227,104,3
481,44,3
4,112,3
371,141,-1
291,121,3
186,91,3
317,61,3
585,129,3
143,79,4
331,2,3
8,142,3
558,149,4
289,117,3
594,77,3
586,140,3
465,118,3
109,148,3
11,204,3
261,60,2
441,144,3
243,77,3
72,32,3
593,81,1
60,85,3
117,138,3
553,132,3
525,85,3
355,129,3
525,97,3
485,87,2
138,2,3
64,34,3
9,123,3
388,68,3
494,16,3
553,110,4
123,71,3
218,18,3
436,41,3
469,72,3
457,133,3
1,135,3
405,34,4
446,1,2
227,54,3
98,122,4
391,145,2
100,121,3
675,54,4
379,133,3
164,137,3
38,10,3
592,129,3
81,94,2
560,139,3
568,104,3
339,129,3
505,72,3
594,114,10
234,56,3
296,131,3
156,21,3
226,26,2
664,142,3
68,23,3
422,52,3
480,13,3
420,51,4
478,7,3
252,124,3
48,98,1
176,32,-1
7,39,3
280,141,3
545,91,3
245,88,4
451,148,3
425,17,3
375,44,3
103,77,2
212,2,3
368,54,3
343,4,3
202,61,3
241,43,3
561,63,3
66,58,3
119,90,4
300,132,3
301,20,3
14,78,3
206,39,0
90,137,3
633,39,3
553,88,2
64,121,3
532,12,2
700,119,3
436,60,3
236,195,3
430,143,3
136,74,3
17,42,3
297,102,3
78,21,3
240,115,1
415,135,3
504,41,4
137,46,3
234,124,4
379,119,3
3,26,3
293,82,3
309,136,3
593,62,2
290,91,2
435,28,10
554,26,3
359,72,3
73,104,2
96,68,3
197,3,3
92,71,3
210,42,3
546,239,3
161,37,3
238,129,3
119,217,3
410,76,3
285,36,3
400,6,3
400,32,2
248,179,3
197,20,3
97,43,3
285,21,3
190,106,2
518,121,3
549,76,3
9,82,3
45,115,2
332,80,10
8,87,3
9,4,3
275,92,3
327,147,3
237,67,3
192,91,3
182,127,1
79,145,2
119,40,3
197,65,3
505,126,2
2,3,3
135,98,3
296,50,3
386,63,3
427,100,0
526,146,3
483,146,3
409,88,3
499,25,3
537,177,4
423,21,3
494,36,3
67,19,999
370,0,3
213,50,3
537,37,3
462,22,3
395,23,3
399,63,0
348,19,3
112,49,3
660,53,2
15,88,3
157,74,3
340,54,3
431,33,3
218,25,3
411,36,3
269,33,2
19,11,3
440,149,2
219,94,3
599,93,2
421,57,3
0,133,3
648,127,3
494,20,3
509,24,4
282,33,3
220,58,1
614,36,2
90,5,3
160,53,2
507,84,4
259,91,3
58,80,3
27,11,3
263,134,6
162,114,3
224,53,3
376,229,4
328,63,3
191,141,3
415,82,3
571,93,3
67,19,3
444,51,3
228,40,3
159,115,3
470,142,3
123,80,3
56,65,3
188,60,4
13,144,3
528,135,3
377,53,3
93,114,3
475,78,3
35,101,2
34,45,3
52,48,3
90,53,3
543,139,3
681,93,3
258,24,3
342,127,3
190,132,3
467,47,3
538,126,999
125,56,3
475,48,3
10,44,3
589,46,2
48,145,3
221,3,3
537,1,3
465,43,3
164,92,3
609,47,3
609,15,3
550,135,3
632,33,3
165,136,3
79,46,3
240,56,3
280,32,3
421,108,3
278,118,3
196,106,2
147,7,3
303,1,3
69,148,3
555,115,2
97,41,3
212,3,3
545,16,3
430,56,3
567,40,3
427,98,4
137,34,1
451,47,2
288,93,3
266,110,3
137,76,3
161,24,4
168,104,3
488,40,3
439,57,3
558,116,3
458,28,4
389,118,3
294,30,3
67,104,3
151,130,2
60,2,3
308,146,3
30,1,3
11,50,3
557,69,3
254,26,3
554,98,3
94,86,3
312,80,3
220,109,3
384,172,3
595,157,3
8,32,6
560,12,3
555,22,3
20,137,3
447,64,3
0,43,1
404,27,3
550,125,5
408,40,3
463,60,3
299,53,3
527,8,3
139,9,3
50,36,4
579,95,3
165,96,3
425,149,4
141,20,3
15,75,2
83,62,3
584,84,2
98,24,4
423,102,3
39,92,999
212,118,4
394,18,3
59,116,4
183,70,3
547,79,3
187,146,3
447,87,3
254,152,3
413,62,2
491,89,3
179,167,3
497,79,3
235,95,3
473,49,3
298,3,3
511,13,3
65,3,3
286,33,3
497,149,3
342,56,2
371,41,3
574,77,3
409,6,3
508,145,6
642,1,3
485,65,3
108,103,3
382,17,3
365,11,3
335,54,3
18,75,3
156,7,3
496,127,3
31,31,3
453,142,3
320,71,1
484,26,4
56,35,3
56,86,3
469,0,4
398,83,3
76,144,3
473,51,3
502,105,3
320,59,3
365,149,3
193,56,3
155,30,-1
570,16,3
270,71,3
120,62,2
278,14,3
239,147,3
22,4,3
249,16,3
259,102,3
477,59,3
129,63,3
150,41,3
118,65,3
411,10,3
235,4,3
380,90,3
126,115,6
335,122,6
290,82,3
591,3,2
265,19,3
592,113,3
343,127,3
513,90,5
447,66,3
459,63,3
426,2,3
246,156,3
48,67,3
294,149,1
467,32,3
265,125,3
403,193,3
443,224,3
8,16,3
294,68,3
36,139,3
444,49,3
490,142,3
373,146,3
215,149,3
121,96,4
126,79,3
267,125,3
294,121,2
320,2,3
592,2,3
142,90,3
36,27,3
110,200,4
31,81,6
348,60,4
461,32,3
85,29,3
38,105,3
211,38,3
294,64,3
107,82,3
616,65,3
56,124,3
34,111,3
460,22,2
417,12,4
526,38,3
52,93,3
585,10,4
470,65,3
150,22,3
11,19,3
93,121,0
191,120,2
401,97,4
176,132,3
537,72,0
122,29,3
232,113,3
148,73,3
254,65,3
256,207,3
115,15,3
500,38,3
536,61,3
497,39,3
246,147,3
315,1,3
98,138,3
168,25,3
524,46,2
550,78,3
593,82,3
40,130,3
377,24,3
451,143,3
343,98,3
549,118,3
687,0,4
293,56,3
214,60,2
222,61,3
152,97,3
559,39,3
519,84,2
577,132,3
212,142,3
142,29,3
617,10,3
90,84,3
246,2,3
504,36,4
464,119,3
285,113,3
439,44,3
326,82,3
246,41,3
577,34,3
21,35,4
415,121,2
406,35,5
590,23,3
381,47,3
559,115,3
359,61,3
54,61,3
243,190,3
148,109,3
426,146,5
60,68,3
530,101,3
587,10,3
47,169,3
110,67,4
195,100,2
106,36,3
649,66,4
123,17,4
18,10,3
475,67,3
357,15,3
49,109,3
508,116,3
464,42,1
120,65,3
328,57,3
496,149,3
522,103,3
433,41,3
417,57,3
465,23,3
293,97,3
601,127,3
261,63,2
242,39,3
524,62,3
4,84,4
144,73,3
602,8,3
596,14,2
563,123,3
559,18,3
306,14,3
430,14,2
577,138,3
323,22,1
205,143,-1
577,135,3
216,19,3
45,83,3
136,160,2
327,69,3
347,32,3
283,25,3
226,106,4
183,155,3
169,1,5
282,31,3
51,244,3
116,112,3
192,33,3
503,44,4
94,158,3
224,65,3
23,54,3
365,0,3
501,1,3
224,26,3
145,27,3
314,127,4
578,68,3
402,34,3
595,146,3
255,124,3
276,36,3
505,140,3
79,123,3
554,118,3
564,19,3
18,143,3
14,23,3
223,91,3
625,68,4
113,35,1
229,112,3
370,117,3
87,18,3
195,74,3
546,36,4
463,30,2
628,81,3
219,47,3
629,111,3
263,131,3
515,94,3
159,91,999
247,43,3
383,7,3
225,236,3
23,213,3
78,54,3
44,65,3
234,91,3
359,96,3
445,137,3
636,57,3
103,113,3
541,122,3
598,103,3
445,28,3
272,2,1
119,81,4
127,13,2
329,34,3
378,22,3
526,171,3
120,123,-1
511,73,4
685,122,3
409,3,2
516,71,3
76,78,4
183,31,3
5,24,3
93,38,3
442,22,3
537,83,3
260,91,3
290,112,3
96,98,4
80,166,3
57,26,3
307,96,3
589,119,3
62,100,4
386,86,3
35,91,3
203,7,4
155,79,3
140,33,4
569,87,-1
544,119,3
74,59,3
248,96,2
233,123,3
486,146,5
462,74,3
473,82,3
387,35,3
169,123,3
259,138,3
283,25,10
15,0,2
434,138,2
513,63,3
8,41,3
374,98,3
550,26,3
555,82,3
323,122,3
527,0,3
123,3,3
402,1,2
394,105,3
453,119,3
203,49,3
61,24,4
448,81,3
481,114,2
171,123,3
232,67,10
396,50,3
673,38,2
361,113,3
179,135,4
14,116,3
73,57,3
534,55,10
176,13,3
71,146,3
517,107,3
515,64,3
439,37,4
134,115,3
406,127,3
584,5,3
239,27,3
496,56,3
260,44,3
140,117,3
554,56,3
320,57,3
279,91,3
402,137,3
81,120,2
121,54,3
624,48,2
421,91,3
466,131,3
445,75,3
76,120,3
319,59,3
508,178,3
419,97,4
586,89,3
523,49,3
309,101,3
450,104,3
23,39,2
368,19,1
453,50,4
506,146,3
0,32,4
410,23,3
299,28,3
303,74,3
386,56,3
483,75,4
198,132,2
481,119,3
437,36,2
461,133,3
407,86,3
61,112,3
475,131,3
401,20,3
329,100,3
564,132,3
522,144,3
569,37,3
394,71,3
421,104,3
541,82,3
363,83,3
52,38,3
47,47,3
305,140,3
222,100,3
270,69,3
147,75,3
402,20,3
611,58,3
54,28,3
272,119,3
41,92,3
413,107,3
460,99,3
539,66,4
219,99,3
595,35,3
686,89,3
420,23,3
552,127,3
456,72,10
320,39,3
64,117,3
240,13,3
416,48,3
511,147,3
373,27,3
540,40,999
50,121,3
301,81,3
157,128,4
498,69,3
366,105,3
186,133,3
481,26,3
53,26,3
282,109,3
403,123,2
438,94,3
525,37,3
295,89,3
283,70,3
474,62,4
234,41,3
120,142,3
186,76,3
142,24,3
115,120,3
491,14,3
213,60,3
570,5,3
97,82,3
156,51,3
490,128,2
566,16,3
311,12,3
99,71,5
53,201,3
30,103,3
358,27,999
50,0,10
52,8,3
263,116,3
96,50,3
264,58,3
591,25,3
33,83,4
148,148,3
578,143,3
119,88,2
367,127,3
210,149,3
514,15,3
73,3,1
533,47,2
480,65,3
569,141,2
333,114,5
262,105,4
381,78,3
259,114,3
368,104,4
121,50,1
200,171,3
356,132,3
430,73,3
555,128,3
205,15,3
119,75,3
21,34,4
132,140,3
515,24,3
462,127,3
90,148,3
50,124,3
598,61,3
293,23,3
514,34,3
470,29,3
384,142,3
80,76,3
219,39,3
108,116,3
82,143,3
598,55,3
120,86,3
104,44,3
637,6,3
197,10,3
557,64,3
205,115,3
20,90,3
567,115,3
560,108,3
354,26,3
381,142,3
354,100,4
510,4,3
395,148,3
197,123,3
291,35,2
127,49,4
444,41,3
418,74,3
508,66,6
209,53,3
467,147,3
661,26,3
119,60,3
479,105,3
578,66,3
444,92,2
599,51,4
307,27,999
247,9,3
380,59,3
326,29,3
12,143,3
538,56,6
374,44,3
507,24,3
499,41,3
320,22,3
239,54,3
20,34,2
541,5,3
419,23,3
650,101,3
20,143,-1
165,118,2
81,87,3
561,59,3
466,140,3
247,84,3
285,93,3
343,226,3
176,148,3
360,81,2
279,118,3
115,124,3
91,17,3
85,19,3
295,78,3
457,125,3
304,44,2
368,116,3
351,93,3
206,81,3
456,134,2
445,131,5
447,105,3
31,25,3
494,28,3
552,122,3
562,13,3
402,93,3
376,78,3
190,22,1
41,95,4
459,57,3
331,97,3
568,55,2
121,115,3
271,240,3
202,107,3
344,17,1
591,43,3
439,119,3
380,128,4
48,77,4
273,96,3
269,12,4
273,134,3
444,169,3
46,91,3
71,58,3
393,42,3
100,22,3
584,117,3
166,26,3
86,142,3
577,82,3
477,145,3
179,136,3
533,113,3
265,48,3
487,90,3
516,101,3
530,4,3
218,224,3
191,27,2
104,37,3
486,147,3
403,14,3
118,148,3
453,118,3
239,111,3
595,23,3
390,130,3
509,84,3
403,130,3
28,134,3
116,103,3
400,91,3
665,112,3
416,69,3
593,114,2
290,49,3
285,15,3
475,72,3
106,106,3
47,120,3
567,64,3
231,97,3
626,140,3
555,7,3
87,83,3
63,111,3
486,99,3
348,24,2
249,107,3
45,227,3
6,114,3
679,56,3
111,114,3
33,76,3
455,50,3
455,84,3
578,4,3
323,144,999
619,9,3
490,115,3
412,118,3
586,76,3
196,44,5
210,74,3
264,33,3
255,115,3
454,121,3
523,18,6
233,48,999
595,108,3
575,80,999
591,140,3
113,108,-1
519,137,3
573,28,3
307,118,3
611,92,3
529,104,3
394,44,3
182,122,3
3,28,3
584,235,3
473,40,3
248,113,3
315,79,3
400,60,3
237,116,3
689,74,3
65,135,4
485,28,3
303,53,3
505,116,3
93,14,3
271,90,3
584,25,2
15,72,4
317,25,3
153,2,3
450,9,3
53,122,3
178,131,3
274,0,3
434,18,3
576,42,10
178,57,3
639,77,3
353,109,3
327,54,3
495,76,3
577,19,3
680,92,3
429,126,1
131,113,3
250,102,3
415,113,1
476,144,5
305,69,3
395,132,3
392,144,3
652,135,3
73,55,3
236,30,3
442,143,3
168,119,3
114,19,3
555,38,3
594,26,3
374,100,3
341,95,2
230,135,3
338,167,3
97,3,3
254,71,3
220,31,3
525,31,3
155,102,3
445,61,3
351,139,3
182,117,3
583,137,3
260,61,2
58,113,3
258,34,3
177,76,3
185,136,3
543,63,3
557,89,3
110,13,3
685,79,3
438,23,3
164,108,10
264,120,1
357,91,3
641,31,3
274,126,3
597,123,6
243,146,3
646,67,3
540,139,3
456,24,2
576,148,3
556,130,3
264,2,3
181,81,3
418,6,3
350,129,3
260,1,5
83,134,3
277,11,3
144,149,4
480,48,3
284,52,3
285,22,3
53,146,-1
146,119,2
333,99,3
437,27,3
576,74,3
17,38,3
524,29,1
51,51,3
479,11,3
472,47,3
8,250,3
258,68,3
245,24,2
114,136,3
461,66,3
330,95,3
581,114,3
364,13,3
214,20,2
289,21,3
569,62,3
33,141,3
185,134,3
409,4,3
673,113,3
427,48,3
257,36,3
539,14,4
345,144,3
10,64,2
487,73,3
190,42,3
256,35,3
446,88,3
501,232,3
567,49,3
110,144,3
176,36,3
248,91,3
8,149,3
482,20,2
420,8,3
151,83,3
213,65,3
454,72,3
80,53,3
157,62,4
156,62,3
565,98,3
22,24,3
388,61,3
226,90,3
180,27,3
69,136,4
299,102,3
55,34,3
307,59,3
301,41,3
182,36,3
6,114,3
189,60,3
161,109,3
127,95,3
388,26,3
439,41,3
74,5,3
154,143,3
255,136,2
27,21,1
171,73,3
201,2,3
484,146,3
420,72,4
105,11,3
192,116,5
586,146,3
34,111,0
558,45,3
98,140,3
186,25,3
307,49,3
576,76,3
339,130,4
517,137,3
278,70,3
578,117,3
226,131,3
593,37,3
72,72,3
583,66,3
520,78,3
534,3,2
563,39,3
362,51,3
584,67,3
23,26,3
541,137,3
195,231,3
2,43,3
413,21,3
227,2,3
294,146,3
24,89,3
273,110,2
207,91,3
65,73,3
127,101,4
352,132,3
457,206,3
76,39,3
587,59,3
574,85,3
460,135,3
217,18,3
514,15,3
306,48,3
405,33,4
494,69,3
122,37,3
107,116,5
268,34,2
175,45,3
189,124,2
210,117,3
33,9,1
335,22,3
330,111,3
504,110,3
689,26,3
9,137,3
391,58,3
74,125,3
234,1,3
92,142,3
595,17,3
447,95,2
416,34,3
125,108,3
507,114,3
368,133,3
14,83,3
128,90,3
404,95,3
263,126,-1
456,65,3
611,133,3
40,147,4
51,4,3
324,51,3
294,35,3
239,181,3
359,96,-1
23,21,3
525,100,999
213,16,3
116,46,3
535,131,-1
186,98,3
474,149,3
55,57,3
518,42,10
73,135,3
202,203,3
455,85,1
44,120,5
1,39,3
117,25,3
392,119,3
338,123,3
176,121,3
285,89,3
246,64,3
153,43,3
253,35,3
2,109,3
458,7,3
642,117,3
224,113,3
29,119,3
355,104,3
453,67,3
491,133,3
10,70,3
202,110,3
355,137,3
393,22,3
415,15,5
531,69,3
311,60,3
525,240,3
550,4,3
420,92,3
13,40,3
346,116,3
23,22,4
399,49,2
115,45,4
322,107,3
284,1,4
483,7,3
378,46,2
531,56,2
610,82,3
72,28,3
368,93,3
513,42,3
505,67,4
114,10,3
529,130,3
358,70,3
258,130,3
143,56,3
446,19,3
64,182,3
419,42,3
591,147,3
597,24,3
316,42,5
294,33,3
153,34,4
504,136,4
139,18,3
507,97,2
404,115,3
403,142,3
315,105,3
259,37,3
313,134,3
30,42,2
215,9,3
514,106,3
80,137,3
272,137,3
246,68,3
591,12,3
403,38,3
482,20,2
293,70,3
468,128,3
152,90,3
279,34,3
98,83,3
181,101,3
186,50,3
142,135,3
444,211,3
235,166,3
595,64,3
562,133,3
173,60,4
111,21,3
341,74,3
329,138,3
314,108,2
7,128,3
219,45,3
79,126,3
57,83,3
573,102,3
67,77,2
11,139,3
41,41,3
307,98,3
587,23,3
0,43,3
34,141,2
536,62,3
153,136,3
441,67,3
324,10,999
209,69,3
72,146,1
22,141,3
416,109,3
383,47,3
420,64,3
348,122,3
539,71,3
541,137,3
323,133,3
214,132,10
150,108,3
523,106,3
295,85,3
390,17,3
399,15,3
146,1,3
517,81,3
443,102,4
387,28,3
181,104,3
350,11,3
49,141,3
152,136,3
345,77,3
467,64,3
442,35,3
485,5,3
530,22,3
181,217,3
120,38,1
24,68,2
417,1,3
169,47,3
475,127,3
35,35,3
88,118,3
571,61,3
42,89,3
61,142,3
65,64,2
119,1,4
364,122,3
256,71,3
11,51,3
511,0,3
233,148,4
224,38,3
477,36,3
46,18,3
337,125,3
355,148,3
157,53,3
481,142,3
359,113,3
156,102,3
400,26,3
106,146,3
182,70,3
497,32,3
564,40,3
569,115,3
39,13,4
60,192,3
384,93,2
183,94,3
394,11,3
506,100,3
297,132,3
495,10,3
324,1,3
561,50,3
460,13,3
159,122,4
285,83,3
55,126,3
318,55,3
363,5,3
137,73,3
470,143,3
321,142,3
328,102,3
211,124,3
527,19,3
116,151,3
463,9,3
77,29,5
188,216,4
426,78,3
232,103,3
429,32,3
195,102,4
512,35,2
123,46,2
249,19,3
591,116,3
527,81,2
117,54,3
574,109,3
539,84,3
571,128,3
253,84,3
289,22,3
337,45,3
277,89,3
498,117,2
536,13,2
119,116,3
376,132,3
514,68,2
292,105,3
401,43,3
405,121,3
292,64,0
212,40,3
572,0,2
63,82,3
328,143,3
31,89,3
578,28,3
245,25,6
191,111,3
484,31,3
311,9,3
117,123,3
382,80,2
281,141,-1
315,4,3
318,141,3
19,60,3
395,134,2
189,114,3
323,83,6
411,144,3
450,41,3
272,59,3
490,58,3
118,13,3
21,47,3
15,66,2
506,51,3
196,204,4
455,11,3
165,37,6
79,135,3
350,141,2
289,43,3
533,36,4
568,139,3
121,78,3
239,28,3
94,52,3
479,147,3
401,88,4
8,43,3
489,0,2
161,91,3
481,70,3
582,53,3
35,70,2
62,25,4
333,118,5
485,140,3
669,55,3
11,47,3
338,30,3
359,144,3
512,100,3
404,93,3
236,144,3
105,61,3
80,22,3
525,76,3
692,26,3
197,92,3
171,148,3
117,143,3
508,55,3
4,134,3
65,149,3
192,46,3
411,142,3
554,108,3
522,77,3
214,122,3
313,35,1
1,60,3
218,138,3
223,131,2
684,5,3
496,35,3
383,69,1
537,113,3
64,240,3
139,137,3
101,17,5
53,133,3
108,84,3
514,37,3
614,5,3
409,3,3
66,126,2
333,8,3
559,132,3
299,66,4
229,50,3
504,102,3
444,28,3
149,58,3
417,117,3
161,223,3
322,139,3
124,73,3
5,90,3
217,129,3
298,70,3
656,63,3
536,126,2
186,22,3
12,71,4
189,69,3
537,54,3
515,111,2
305,35,4
340,20,2
588,48,3
444,125,3
234,62,3
38,138,4
101,141,2
243,137,3
532,32,3
359,74,3
343,25,3
396,113,3
102,17,3
349,136,2
143,47,3
491,70,3
373,80,3
385,79,3
321,63,3
137,72,3
309,55,3
38,10,3
193,112,4
476,10,3
470,121,6
279,77,3
220,21,3
341,54,3
86,25,3
171,7,3
345,30,3
398,132,3
397,120,3
546,6,4
507,46,3
449,126,6
26,64,3
125,79,2
390,48,4
567,0,3
53,10,3
10,87,3
123,90,3
431,7,3
501,82,3
599,140,3
445,14,3
502,23,5
219,66,3
78,102,3
541,77,3
307,18,3
54,147,3
365,111,3
470,104,3
648,38,3
447,21,3
450,106,3
549,120,4
4,62,3
548,67,3
211,37,3
122,51,3
235,3,3
302,7,3
678,48,3
500,31,3
521,96,3
429,16,3
426,43,3
76,32,1
554,93,3
550,124,3
472,47,3
