user_id,song_id,play_count
45.0,77,12.0
45.0,78,6.0
45.0,81,20.0
45.0,82,0.0
45.0,84,6.0
45.0,90,0.0
45.0,95,20.0
45.0,120,4.0
45.0,122,12.0
45.0,137,10.0
45.0,138,8.0
45.0,146,2.0
45.0,150,4.0
45.0,153,6.0
45.0,156,8.0
45.0,182,6.0
45.0,185,8.0
45.0,188,10.0
45.0,217,10.0
45.0,218,6.0
45.0,219,4.0
45.0,240,8.0
45.0,242,4.0
45.0,247,14.0
45.0,250,6.0
45.0,254,4.0
45.0,256,2.0
45.0,262,2.0
45.0,276,4.0
45.0,279,8.0
45.0,282,20.0
45.0,284,10.0
45.0,287,10.0
45.0,291,6.0
45.0,294,12.0
45.0,295,4.0
45.0,296,12.0
45.0,303,4.0
45.0,304,6.0
45.0,316,6.0
45.0,372,6.0
45.0,380,8.0
45.0,486,10.0
46.0,0,20030.0
46.0,1,14.0
46.0,2,8.0
46.0,5,30.0
46.0,6,6.0
46.0,7,8.0
46.0,10,6.0
46.0,12,6.0
46.0,13,24.0
46.0,14,8.0
46.0,22,8.0
46.0,25,4.0
46.0,28,4.0
46.0,29,14.0
46.0,31,4.0
46.0,34,12.0
46.0,44,8.0
46.0,48,8.0
46.0,54,8.0
46.0,55,6.0
46.0,58,8.0
46.0,60,4.0
46.0,69,4.0
46.0,71,24.0
46.0,74,10.0
46.0,93,8.0
46.0,95,24.0
46.0,97,6.0
46.0,99,12.0
46.0,102,4.0
46.0,107,6.0
46.0,110,8.0
46.0,111,8.0
46.0,113,-2.0
46.0,123,6.0
46.0,127,4.0
46.0,130,8.0
46.0,145,6.0
46.0,154,6.0
46.0,156,8.0
46.0,169,6.0
46.0,171,8.0
46.0,174,2.0
46.0,184,8.0
46.0,186,8.0
46.0,192,10.0
46.0,196,12.0
46.0,198,2.0
46.0,202,10.0
46.0,204,4.0
46.0,211,16.0
46.0,224,8.0
46.0,232,10.0
46.0,239,-200.0
46.0,242,8.0
46.0,255,4.0
46.0,257,-2.0
46.0,259,8.0
46.0,269,-200.0
46.0,281,8.0
46.0,283,4.0
46.0,289,6.0
46.0,316,4.0
46.0,357,8.0
46.0,383,10.0
46.0,477,10.0
46.0,479,10.0
47.0,0,20012.0
47.0,1,10.0
47.0,2,6.0
47.0,3,10.0
47.0,4,6.0
47.0,6,4.0
47.0,8,2.0
47.0,11,4.0
47.0,12,4.0
47.0,13,18.0
47.0,14,24.0
47.0,15,6.0
47.0,16,10.0
47.0,17,18.0
47.0,26,6.0
47.0,27,4.0
47.0,31,6.0
47.0,36,0.0
47.0,37,-190.0
47.0,41,8.0
47.0,43,4.0
47.0,46,12.0
47.0,49,14.0
47.0,54,10.0
47.0,55,6.0
47.0,60,4.0
47.0,63,12.0
47.0,64,12.0
47.0,66,4.0
47.0,68,10.0
47.0,71,8.0
47.0,77,6.0
47.0,79,2.0
47.0,84,6.0
47.0,85,4.0
47.0,92,0.0
47.0,95,8.0
47.0,102,8.0
47.0,103,14.0
47.0,105,14.0
47.0,116,6.0
47.0,127,14.0
47.0,134,12.0
47.0,146,6.0
47.0,154,6.0
47.0,155,6.0
47.0,160,10.0
47.0,167,14.0
47.0,171,6.0
47.0,196,16.0
47.0,199,10.0
47.0,204,-200.0
47.0,210,4.0
47.0,211,6.0
47.0,213,8.0
47.0,220,0.0
47.0,225,4.0
47.0,228,6.0
47.0,243,8.0
47.0,250,8.0
47.0,258,10.0
47.0,291,-2.0
47.0,298,2.0
47.0,312,16.0
47.0,357,6.0
47.0,393,10.0
47.0,404,8.0
47.0,409,8.0
47.0,423,8.0
47.0,433,6.0
47.0,436,6.0
47.0,487,10.0
48.0,0,30.0
48.0,2,46.0
48.0,3,10.0
48.0,6,12.0
48.0,7,-190.0
48.0,8,20.0
48.0,10,12.0
48.0,16,8.0
48.0,17,4.0
48.0,18,10.0
48.0,21,16.0
48.0,24,12.0
48.0,30,10.0
48.0,32,10.0
48.0,34,10.0
48.0,42,0.0
48.0,47,8.0
48.0,48,4.0
48.0,58,4.0
48.0,60,0.0
48.0,63,2.0
48.0,65,-200.0
48.0,68,10.0
48.0,71,6.0
48.0,74,6.0
48.0,76,6.0
48.0,83,8.0
48.0,84,0.0
48.0,87,14.0
48.0,88,12.0
48.0,105,6.0
48.0,109,8.0
48.0,127,2.0
48.0,131,8.0
48.0,132,18.0
48.0,136,10.0
48.0,144,12.0
48.0,147,8.0
48.0,150,16.0
48.0,151,6.0
48.0,169,20000.0
48.0,170,12.0
48.0,175,12.0
48.0,192,14.0
48.0,193,6.0
48.0,203,8.0
48.0,206,4.0
48.0,209,4.0
48.0,210,8.0
48.0,214,16.0
48.0,223,10.0
48.0,228,4.0
48.0,234,6.0
48.0,243,6.0
48.0,251,-200.0
48.0,266,4.0
48.0,279,12.0
48.0,287,12.0
48.0,288,10.0
48.0,364,10.0
48.0,407,8.0
49.0,0,20032.0
49.0,1,32.0
49.0,2,12.0
49.0,3,4.0
49.0,4,18.0
49.0,9,10.0
49.0,11,6.0
49.0,12,34.0
49.0,13,4.0
49.0,14,2.0
49.0,15,6.0
49.0,17,12.0
49.0,19,18.0
49.0,27,16.0
49.0,28,8.0
49.0,29,16.0
49.0,31,8.0
49.0,32,10.0
49.0,37,16.0
49.0,38,6.0
49.0,41,-2.0
49.0,43,8.0
49.0,45,10.0
49.0,46,10.0
49.0,47,4.0
49.0,50,6.0
49.0,53,0.0
49.0,57,-194.0
49.0,71,4.0
49.0,75,8.0
49.0,80,22.0
49.0,83,6.0
49.0,85,4.0
49.0,86,6.0
49.0,87,4.0
49.0,98,8.0
49.0,105,10.0
49.0,108,6.0
49.0,118,8.0
49.0,126,14.0
49.0,133,8.0
49.0,135,10.0
49.0,144,20000.0
49.0,148,8.0
49.0,151,12.0
49.0,161,6.0
49.0,172,4.0
49.0,178,10.0
49.0,180,20.0
49.0,188,2.0
49.0,200,12.0
49.0,209,4.0
49.0,211,10.0
49.0,216,-200.0
49.0,236,8.0
49.0,237,-2.0
49.0,250,18.0
49.0,275,8.0
49.0,278,-200.0
49.0,283,6.0
49.0,303,16.0
49.0,304,14.0
49.0,310,8.0
49.0,356,4.0
49.0,413,6.0
50.0,0,38.0
50.0,4,4.0
50.0,6,4.0
50.0,7,12.0
50.0,8,4.0
50.0,9,12.0
50.0,10,6.0
50.0,12,6.0
50.0,15,6.0
50.0,16,8.0
50.0,17,4.0
50.0,23,6.0
50.0,32,4.0
50.0,35,4.0
50.0,43,6.0
50.0,50,12.0
50.0,51,12.0
50.0,55,10.0
50.0,59,6.0
50.0,64,8.0
50.0,68,8.0
50.0,76,8.0
50.0,82,14.0
50.0,91,0.0
50.0,94,10.0
50.0,100,10.0
50.0,107,8.0
50.0,136,14.0
50.0,146,8.0
50.0,155,6.0
50.0,162,6.0
50.0,166,-2.0
50.0,167,6.0
50.0,169,4.0
50.0,173,8.0
50.0,180,18.0
50.0,198,6.0
50.0,201,8.0
50.0,204,14.0
50.0,206,12.0
50.0,216,6.0
50.0,222,2.0
50.0,223,0.0
50.0,232,10.0
50.0,234,14.0
50.0,240,10.0
50.0,250,12.0
50.0,252,10.0
50.0,257,-200.0
50.0,263,6.0
50.0,265,4.0
50.0,270,12.0
50.0,284,10.0
50.0,287,8.0
50.0,289,14.0
50.0,389,8.0
51.0,0,18.0
51.0,2,24.0
51.0,3,12.0
51.0,4,10.0
51.0,5,20.0
51.0,8,18.0
51.0,9,12.0
51.0,13,4.0
51.0,14,10.0
51.0,16,6.0
51.0,18,4.0
51.0,19,10.0
51.0,20,10.0
51.0,21,-2.0
51.0,23,2.0
51.0,28,12.0
51.0,29,6.0
51.0,31,8.0
51.0,33,2.0
51.0,35,14.0
51.0,36,6.0
51.0,37,6.0
51.0,42,16.0
51.0,45,6.0
51.0,69,6.0
51.0,73,4.0
51.0,76,8.0
51.0,77,6.0
51.0,82,16.0
51.0,117,16.0
51.0,135,8.0
51.0,142,16.0
51.0,143,14.0
51.0,171,6.0
51.0,175,6.0
51.0,179,14.0
51.0,184,4.0
51.0,201,8.0
51.0,209,6.0
51.0,221,12.0
51.0,234,16.0
51.0,235,10.0
51.0,256,6.0
51.0,264,20000.0
51.0,270,10.0
51.0,304,8.0
51.0,353,12.0
51.0,423,8.0
52.0,0,-172.0
52.0,1,18.0
52.0,2,22.0
52.0,5,20000.0
52.0,6,6.0
52.0,7,10.0
52.0,8,8.0
52.0,9,6.0
52.0,10,14.0
52.0,12,8.0
52.0,17,8.0
52.0,18,12.0
52.0,19,16.0
52.0,21,6.0
52.0,22,0.0
52.0,26,10.0
52.0,38,12.0
52.0,40,16.0
52.0,43,-186.0
52.0,44,12.0
52.0,46,10.0
52.0,47,6.0
52.0,49,-2.0
52.0,52,8.0
52.0,63,12.0
52.0,66,6.0
52.0,68,8.0
52.0,71,8.0
52.0,75,0.0
52.0,76,8.0
52.0,78,0.0
52.0,81,6.0
52.0,89,8.0
52.0,93,14.0
52.0,96,8.0
52.0,101,20000.0
52.0,103,10.0
52.0,110,8.0
52.0,120,8.0
52.0,136,6.0
52.0,142,6.0
52.0,153,12.0
52.0,171,6.0
52.0,172,12.0
52.0,173,20.0
52.0,191,8.0
52.0,217,8.0
52.0,224,8.0
52.0,225,8.0
52.0,227,8.0
52.0,241,14.0
52.0,253,2.0
52.0,263,10.0
52.0,275,12.0
52.0,281,6.0
52.0,289,-2.0
52.0,291,8.0
52.0,296,4.0
52.0,298,16.0
52.0,393,10.0
52.0,439,8.0
52.0,443,6.0
52.0,469,6.0
52.0,488,4.0
53.0,0,44.0
53.0,1,4.0
53.0,5,2.0
53.0,7,12.0
53.0,9,14.0
53.0,13,0.0
53.0,16,10.0
53.0,17,2.0
53.0,22,12.0
53.0,23,10.0
53.0,32,18.0
53.0,33,6.0
53.0,37,6.0
53.0,45,8.0
53.0,50,6.0
53.0,61,10.0
53.0,62,14.0
53.0,63,10.0
53.0,66,8.0
53.0,72,8.0
53.0,73,0.0
53.0,74,14.0
53.0,76,8.0
53.0,77,10.0
53.0,80,10.0
53.0,81,12.0
53.0,85,12.0
53.0,86,6.0
53.0,93,0.0
53.0,98,6.0
53.0,101,8.0
53.0,105,6.0
53.0,125,8.0
53.0,130,12.0
53.0,135,10.0
53.0,137,12.0
53.0,138,2.0
53.0,140,14.0
53.0,142,6.0
53.0,143,12.0
53.0,157,8.0
53.0,164,2.0
53.0,175,4.0
53.0,178,8.0
53.0,183,14.0
53.0,184,8.0
53.0,188,6.0
53.0,192,10.0
53.0,201,8.0
53.0,203,14.0
53.0,210,14.0
53.0,233,10.0
53.0,244,6.0
53.0,248,14.0
53.0,250,4.0
53.0,253,10.0
53.0,255,4.0
53.0,258,6.0
53.0,259,4.0
53.0,280,8.0
53.0,283,10.0
53.0,289,10.0
53.0,292,18.0
53.0,298,4.0
53.0,345,10.0
53.0,413,8.0
53.0,417,10.0
53.0,490,8.0
54.0,0,26.0
54.0,1,18.0
54.0,2,6.0
54.0,3,6.0
54.0,4,6.0
54.0,9,8.0
54.0,11,4.0
54.0,12,18.0
54.0,13,4.0
54.0,22,10.0
54.0,26,-2.0
54.0,29,2.0
54.0,32,8.0
54.0,39,8.0
54.0,40,8.0
54.0,43,10.0
54.0,45,6.0
54.0,46,14.0
54.0,47,18.0
54.0,50,18.0
54.0,51,6.0
54.0,55,0.0
54.0,56,24.0
54.0,60,14.0
54.0,62,14.0
54.0,72,6.0
54.0,73,8.0
54.0,84,12.0
54.0,88,6.0
54.0,95,8.0
54.0,100,6.0
54.0,107,14.0
54.0,112,20.0
54.0,115,6.0
54.0,118,6.0
54.0,121,14.0
54.0,123,6.0
54.0,143,4.0
54.0,162,14.0
54.0,179,8.0
54.0,190,8.0
54.0,202,18.0
54.0,204,-200.0
54.0,209,6.0
54.0,212,6.0
54.0,242,8.0
54.0,256,8.0
54.0,274,10.0
54.0,282,8.0
54.0,296,19800.0
54.0,297,22.0
54.0,320,8.0
54.0,364,6.0
54.0,381,8.0
54.0,386,4.0
54.0,402,8.0
54.0,414,4.0
54.0,471,6.0
55.0,0,8.0
55.0,3,12.0
55.0,5,16.0
55.0,6,0.0
55.0,7,4.0
55.0,8,6.0
55.0,9,8.0
55.0,13,8.0
55.0,15,-200.0
55.0,20,24.0
55.0,26,24.0
55.0,35,14.0
55.0,41,4.0
55.0,59,8.0
55.0,61,6.0
55.0,63,14.0
55.0,67,6.0
55.0,69,6.0
55.0,73,8.0
55.0,86,8.0
55.0,94,12.0
55.0,100,4.0
55.0,104,14.0
55.0,107,-2.0
55.0,109,10.0
55.0,110,12.0
55.0,114,30.0
55.0,117,6.0
55.0,122,12.0
55.0,123,8.0
55.0,139,12.0
55.0,143,4.0
55.0,144,10.0
55.0,150,14.0
55.0,151,14.0
55.0,157,12.0
55.0,159,6.0
55.0,160,2.0
55.0,164,16.0
55.0,169,8.0
55.0,176,6.0
55.0,178,8.0
55.0,179,8.0
55.0,196,14.0
55.0,202,6.0
55.0,205,10.0
55.0,214,6.0
55.0,218,18.0
55.0,240,4.0
55.0,249,6.0
55.0,259,12.0
55.0,262,6.0
55.0,288,6.0
55.0,298,8.0
55.0,339,8.0
55.0,375,8.0
55.0,394,8.0
55.0,400,14.0
55.0,438,10.0
56.0,0,40040.0
56.0,2,0.0
56.0,4,6.0
56.0,8,10.0
56.0,9,16.0
56.0,10,4.0
56.0,11,4.0
56.0,13,8.0
56.0,15,14.0
56.0,23,8.0
56.0,29,6.0
56.0,30,2.0
56.0,33,20006.0
56.0,35,8.0
56.0,38,6.0
56.0,39,6.0
56.0,40,6.0
56.0,49,2.0
56.0,50,6.0
56.0,52,4.0
56.0,55,2.0
56.0,70,6.0
56.0,71,10.0
56.0,74,18.0
56.0,83,10.0
56.0,85,0.0
56.0,86,14.0
56.0,91,8.0
56.0,106,6.0
56.0,115,6.0
56.0,128,20.0
56.0,134,8.0
56.0,172,4.0
56.0,173,12.0
56.0,183,8.0
56.0,188,14.0
56.0,189,2.0
56.0,193,8.0
56.0,216,10.0
56.0,231,8.0
56.0,235,16.0
56.0,237,12.0
56.0,239,6.0
56.0,247,4.0
56.0,264,2.0
56.0,266,20.0
56.0,268,4.0
56.0,289,12.0
56.0,320,6.0
56.0,328,4.0
56.0,398,12.0
56.0,445,2.0
56.0,471,10.0
57.0,0,26.0
57.0,1,-192.0
57.0,2,8.0
57.0,3,6.0
57.0,5,6.0
57.0,9,20.0
57.0,12,10.0
57.0,13,6.0
57.0,14,24.0
57.0,15,8.0
57.0,16,8.0
57.0,18,10.0
57.0,19,18.0
57.0,20,10.0
57.0,24,10.0
57.0,25,10.0
57.0,26,8.0
57.0,32,4.0
57.0,37,6.0
57.0,40,4.0
57.0,41,10.0
57.0,44,10.0
57.0,46,4.0
57.0,54,6.0
57.0,61,16.0
57.0,74,10.0
57.0,75,6.0
57.0,78,-4.0
57.0,79,10.0
57.0,80,10.0
57.0,83,10.0
57.0,87,6.0
57.0,89,10.0
57.0,97,8.0
57.0,111,12.0
57.0,112,6.0
57.0,127,6.0
57.0,133,6.0
57.0,137,10.0
57.0,159,10.0
57.0,170,16.0
57.0,173,8.0
57.0,175,10.0
57.0,197,8.0
57.0,214,6.0
57.0,253,-2.0
57.0,264,14.0
57.0,268,12.0
57.0,272,10.0
57.0,280,4.0
57.0,284,18.0
57.0,359,10.0
57.0,371,14.0
57.0,377,12.0
57.0,479,6.0
57.0,488,4.0
57.0,495,8.0
58.0,0,36.0
58.0,1,34.0
58.0,4,2.0
58.0,8,6.0
58.0,10,8.0
58.0,11,4.0
58.0,13,6.0
58.0,14,18.0
58.0,17,10.0
58.0,18,16.0
58.0,20,10.0
58.0,22,10.0
58.0,27,8.0
58.0,29,4.0
58.0,31,8.0
58.0,33,10.0
58.0,38,8.0
58.0,39,12.0
58.0,43,-186.0
58.0,48,6.0
58.0,51,8.0
58.0,55,8.0
58.0,56,-200.0
58.0,65,8.0
58.0,73,12.0
58.0,77,8.0
58.0,79,8.0
58.0,82,8.0
58.0,97,10.0
58.0,98,22.0
58.0,99,4.0
58.0,100,8.0
58.0,109,2.0
58.0,113,6.0
58.0,122,6.0
58.0,124,8.0
58.0,129,6.0
58.0,146,2.0
58.0,161,8.0
58.0,162,4.0
58.0,164,8.0
58.0,167,12.0
58.0,168,8.0
58.0,172,8.0
58.0,176,6.0
58.0,179,10.0
58.0,181,22.0
58.0,183,10.0
58.0,186,10.0
58.0,197,20000.0
58.0,224,6.0
58.0,229,4.0
58.0,233,10.0
58.0,236,-186.0
58.0,249,8.0
58.0,251,8.0
58.0,261,10.0
58.0,264,0.0
58.0,283,2.0
58.0,296,10.0
58.0,299,8.0
58.0,317,12.0
58.0,350,10.0
58.0,360,6.0
58.0,363,6.0
59.0,0,28.0
59.0,1,0.0
59.0,3,-200.0
59.0,4,20.0
59.0,5,6.0
59.0,6,-200.0
59.0,7,12.0
59.0,8,16.0
59.0,10,6.0
59.0,14,8.0
59.0,17,24.0
59.0,18,12.0
59.0,19,6.0
59.0,21,12.0
59.0,22,14.0
59.0,27,-200.0
59.0,28,10.0
59.0,31,8.0
59.0,39,12.0
59.0,42,-2.0
59.0,45,10.0
59.0,48,20000.0
59.0,49,8.0
59.0,52,14.0
59.0,56,6.0
59.0,60,14.0
59.0,68,14.0
59.0,70,6.0
59.0,73,14.0
59.0,75,-192.0
59.0,76,8.0
59.0,78,16.0
59.0,79,10.0
59.0,85,8.0
59.0,88,4.0
59.0,100,8.0
59.0,103,8.0
59.0,107,6.0
59.0,112,12.0
59.0,114,14.0
59.0,115,6.0
59.0,120,6.0
59.0,123,8.0
59.0,131,8.0
59.0,136,10.0
59.0,138,6.0
59.0,139,8.0
59.0,140,8.0
59.0,142,6.0
59.0,158,8.0
59.0,165,8.0
59.0,170,4.0
59.0,174,8.0
59.0,180,12.0
59.0,183,6.0
59.0,184,4.0
59.0,189,16.0
59.0,193,10.0
59.0,197,6.0
59.0,199,2.0
59.0,209,6.0
59.0,211,12.0
59.0,224,12.0
59.0,235,10.0
59.0,240,6.0
59.0,246,-2.0
59.0,263,12.0
59.0,268,10.0
59.0,273,8.0
59.0,277,4.0
59.0,280,-200.0
59.0,293,4.0
59.0,294,6.0
59.0,296,-200.0
59.0,437,6.0
60.0,0,26.0
60.0,1,8.0
60.0,2,8.0
60.0,3,8.0
60.0,4,2.0
60.0,11,4.0
60.0,18,2.0
60.0,21,16.0
60.0,23,2.0
60.0,41,0.0
60.0,43,0.0
60.0,50,10.0
60.0,58,12.0
60.0,62,10.0
60.0,64,-2.0
60.0,73,8.0
60.0,84,10.0
60.0,87,8.0
60.0,92,8.0
60.0,96,6.0
60.0,102,0.0
60.0,107,0.0
60.0,108,-200.0
60.0,113,8.0
60.0,117,4.0
60.0,119,6.0
60.0,127,4.0
60.0,130,14.0
60.0,131,6.0
60.0,151,6.0
60.0,166,10.0
60.0,186,8.0
60.0,192,8.0
60.0,197,10.0
60.0,203,8.0
60.0,204,14.0
60.0,210,8.0
60.0,211,20.0
60.0,214,14.0
60.0,221,14.0
60.0,224,6.0
60.0,227,8.0
60.0,237,10.0
60.0,239,10.0
60.0,244,8.0
60.0,253,8.0
60.0,258,10.0
60.0,287,2.0
60.0,291,2.0
60.0,293,8.0
60.0,297,6.0
60.0,298,10.0
60.0,300,2.0
60.0,341,10.0
60.0,357,8.0
60.0,375,6.0
60.0,416,8.0
60.0,465,6.0
61.0,0,38.0
61.0,1,26.0
61.0,4,-198.0
61.0,5,12.0
61.0,7,8.0
61.0,15,4.0
61.0,16,12.0
61.0,17,14.0
61.0,26,8.0
61.0,36,10.0
61.0,40,10.0
61.0,44,6.0
61.0,48,22.0
61.0,50,0.0
61.0,51,16.0
61.0,54,-200.0
61.0,56,6.0
61.0,60,8.0
61.0,71,14.0
61.0,76,12.0
61.0,77,10.0
61.0,84,8.0
61.0,86,14.0
61.0,89,12.0
61.0,93,6.0
61.0,97,20000.0
61.0,100,10.0
61.0,107,10.0
61.0,113,6.0
61.0,120,16.0
61.0,128,14.0
61.0,130,4.0
61.0,135,6.0
61.0,146,22.0
61.0,150,4.0
61.0,153,8.0
61.0,159,10.0
61.0,161,12.0
61.0,164,4.0
61.0,168,0.0
61.0,184,20000.0
61.0,191,6.0
61.0,193,10.0
61.0,215,4.0
61.0,228,6.0
61.0,239,0.0
61.0,241,10.0
61.0,253,12.0
61.0,255,8.0
61.0,257,6.0
61.0,262,8.0
61.0,265,4.0
61.0,276,22.0
61.0,283,4.0
61.0,284,8.0
61.0,289,2.0
61.0,293,10.0
61.0,383,6.0
61.0,448,12.0
61.0,449,14.0
62.0,0,20.0
62.0,1,20.0
62.0,2,8.0
62.0,6,14.0
62.0,9,4.0
62.0,10,0.0
62.0,11,14.0
62.0,12,6.0
62.0,13,16.0
62.0,16,6.0
62.0,17,8.0
62.0,20,12.0
62.0,22,20006.0
62.0,23,0.0
62.0,24,6.0
62.0,28,-200.0
62.0,29,6.0
62.0,32,14.0
62.0,33,4.0
62.0,36,6.0
62.0,43,10.0
62.0,46,10.0
62.0,53,4.0
62.0,57,4.0
62.0,66,6.0
62.0,68,12.0
62.0,75,12.0
62.0,78,6.0
62.0,79,8.0
62.0,83,10.0
62.0,92,12.0
62.0,96,0.0
62.0,98,12.0
62.0,113,8.0
62.0,116,6.0
62.0,119,2.0
62.0,121,4.0
62.0,132,6.0
62.0,133,18.0
62.0,138,14.0
62.0,146,10.0
62.0,152,8.0
62.0,167,6.0
62.0,181,14.0
62.0,184,6.0
62.0,189,10.0
62.0,191,6.0
62.0,214,10.0
62.0,217,-2.0
62.0,219,6.0
62.0,228,8.0
62.0,232,18.0
62.0,236,6.0
62.0,239,-2.0
62.0,254,4.0
62.0,260,6.0
62.0,264,8.0
62.0,271,12.0
62.0,279,4.0
62.0,294,10.0
62.0,368,10.0
62.0,373,14.0
62.0,387,6.0
62.0,402,10.0
62.0,426,12.0
62.0,449,6.0
62.0,463,4.0
62.0,488,4.0
63.0,0,32.0
63.0,1,24.0
63.0,4,20.0
63.0,6,20.0
63.0,8,8.0
63.0,10,22.0
63.0,14,4.0
63.0,17,8.0
63.0,19,10.0
63.0,21,6.0
63.0,30,4.0
63.0,33,0.0
63.0,35,6.0
63.0,41,6.0
63.0,44,4.0
63.0,46,12.0
63.0,47,4.0
63.0,48,8.0
63.0,51,14.0
63.0,53,14.0
63.0,57,6.0
63.0,59,6.0
63.0,60,10.0
63.0,61,8.0
63.0,65,6.0
63.0,67,0.0
63.0,69,4.0
63.0,75,14.0
63.0,77,0.0
63.0,83,12.0
63.0,84,8.0
63.0,85,6.0
63.0,93,8.0
63.0,98,14.0
63.0,110,4.0
63.0,113,12.0
63.0,126,10.0
63.0,136,6.0
63.0,139,10.0
63.0,168,14.0
63.0,170,8.0
63.0,183,10.0
63.0,198,6.0
63.0,199,6.0
63.0,202,-200.0
63.0,213,4.0
63.0,222,4.0
63.0,228,2.0
63.0,234,6.0
63.0,262,6.0
63.0,281,6.0
63.0,304,10.0
63.0,430,8.0
63.0,456,4.0
64.0,0,24.0
64.0,1,4.0
64.0,2,26.0
64.0,4,6.0
64.0,6,12.0
64.0,7,12.0
64.0,9,8.0
64.0,12,6.0
64.0,17,8.0
64.0,19,10.0
64.0,21,4.0
64.0,22,24.0
64.0,25,8.0
64.0,37,8.0
64.0,52,10.0
64.0,58,0.0
64.0,61,10.0
64.0,67,10.0
64.0,77,-200.0
64.0,80,6.0
64.0,83,-2.0
64.0,93,4.0
64.0,103,4.0
64.0,106,6.0
64.0,113,6.0
64.0,117,10.0
64.0,126,6.0
64.0,138,6.0
64.0,139,18.0
64.0,144,2.0
64.0,145,4.0
64.0,150,2.0
64.0,159,8.0
64.0,163,10.0
64.0,174,2.0
64.0,177,-200.0
64.0,181,8.0
64.0,188,16.0
64.0,195,4.0
64.0,215,20000.0
64.0,216,8.0
64.0,218,18.0
64.0,226,0.0
64.0,232,12.0
64.0,265,12.0
64.0,266,4.0
64.0,273,10.0
64.0,279,10.0
64.0,281,10.0
64.0,287,8.0
64.0,289,6.0
64.0,291,8.0
64.0,297,6.0
65.0,0,-176.0
65.0,2,24.0
65.0,3,20.0
65.0,5,16.0
65.0,12,28.0
65.0,18,6.0
65.0,25,6.0
65.0,26,0.0
65.0,29,2.0
65.0,30,12.0
65.0,34,8.0
65.0,36,10.0
65.0,37,8.0
65.0,38,18.0
65.0,40,20000.0
65.0,54,0.0
65.0,64,8.0
65.0,65,12.0
65.0,80,4.0
65.0,84,8.0
65.0,88,8.0
65.0,91,8.0
65.0,93,2.0
65.0,95,24.0
65.0,96,10.0
65.0,100,8.0
65.0,101,18.0
65.0,107,6.0
65.0,117,10.0
65.0,121,4.0
65.0,139,10.0
65.0,142,8.0
65.0,152,12.0
65.0,153,4.0
65.0,164,8.0
65.0,166,10.0
65.0,176,4.0
65.0,192,0.0
65.0,194,20.0
65.0,197,12.0
65.0,210,8.0
65.0,211,20000.0
65.0,218,0.0
65.0,223,8.0
65.0,225,4.0
65.0,228,18.0
65.0,231,10.0
65.0,244,2.0
65.0,256,4.0
65.0,257,0.0
65.0,259,20000.0
65.0,271,6.0
65.0,276,18.0
65.0,281,12.0
65.0,282,10.0
65.0,286,4.0
65.0,394,6.0
65.0,420,12.0
65.0,433,8.0
65.0,478,12.0
66.0,0,20.0
66.0,1,22.0
66.0,3,12.0
66.0,4,-186.0
66.0,5,14.0
66.0,6,8.0
66.0,10,6.0
66.0,12,4.0
66.0,15,8.0
66.0,16,8.0
66.0,18,34.0
66.0,22,6.0
66.0,27,14.0
66.0,28,16.0
66.0,29,16.0
66.0,33,10.0
66.0,37,8.0
66.0,44,8.0
66.0,47,10.0
66.0,65,8.0
66.0,73,8.0
66.0,94,12.0
66.0,95,10.0
66.0,99,10.0
66.0,102,4.0
66.0,110,8.0
66.0,112,10.0
66.0,114,6.0
66.0,120,-2.0
66.0,121,4.0
66.0,122,2.0
66.0,123,16.0
66.0,131,2.0
66.0,141,10.0
66.0,153,8.0
66.0,159,4.0
66.0,176,8.0
66.0,181,18.0
66.0,183,8.0
66.0,195,6.0
66.0,196,12.0
66.0,200,10.0
66.0,211,12.0
66.0,213,10.0
66.0,218,4.0
66.0,230,8.0
66.0,231,6.0
66.0,232,8.0
66.0,254,6.0
66.0,267,10.0
66.0,275,12.0
66.0,285,14.0
66.0,420,16.0
67.0,0,10.0
67.0,1,16.0
67.0,2,10.0
67.0,3,12.0
67.0,4,4.0
67.0,5,12.0
67.0,6,10.0
67.0,7,12.0
67.0,8,4.0
67.0,9,4.0
67.0,10,8.0
67.0,11,8.0
67.0,14,6.0
67.0,15,10.0
67.0,17,8.0
67.0,20,8.0
67.0,27,-200.0
67.0,29,16.0
67.0,30,-200.0
67.0,42,12.0
67.0,43,8.0
67.0,52,20.0
67.0,55,8.0
67.0,56,14.0
67.0,59,16.0
67.0,67,6.0
67.0,69,16.0
67.0,80,6.0
67.0,84,14.0
67.0,101,18.0
67.0,102,12.0
67.0,105,10.0
67.0,107,4.0
67.0,115,6.0
67.0,119,10.0
67.0,123,4.0
67.0,125,4.0
67.0,129,4.0
67.0,134,4.0
67.0,140,10.0
67.0,141,-200.0
67.0,143,4.0
67.0,149,10.0
67.0,150,8.0
67.0,153,12.0
67.0,157,12.0
67.0,165,-2.0
67.0,169,4.0
67.0,171,10.0
67.0,173,6.0
67.0,177,0.0
67.0,185,10.0
67.0,195,0.0
67.0,202,14.0
67.0,203,14.0
67.0,214,6.0
67.0,215,6.0
67.0,219,12.0
67.0,246,10.0
67.0,263,4.0
67.0,266,14.0
67.0,284,2.0
67.0,303,8.0
67.0,317,6.0
67.0,355,2.0
67.0,376,12.0
67.0,466,4.0
67.0,471,10.0
67.0,492,4.0
68.0,0,10.0
68.0,1,14.0
68.0,4,12.0
68.0,7,6.0
68.0,10,12.0
